contigID	sample	contig	BGC category	BGC product	core start	core end	NRPS	PKS	RiPP	other	terpene
SRR5208282_k141_4077573	SRR5208282	k141_4077573	RiPP	RiPP-like	7477	8293	0	0	1	0	0
SRR5208282_k141_2393792	SRR5208282	k141_2393792	terpene	terpene	103	910	0	0	0	0	1
SRR5208282_k141_3798787	SRR5208282	k141_3798787	NRPS	NRPS	66361	74317	1	0	0	0	0
SRR5208282_k141_3798787	SRR5208282	k141_3798787	NRPS	NRPS	66361	74317	1	0	0	0	0
SRR5208282_k141_2254891	SRR5208282	k141_2254891	other	hydrogen-cyanide	17406	20231	0	0	0	1	0
SRR5208282_k141_4359939	SRR5208282	k141_4359939	terpene	terpene	29651	37644	0	0	0	0	1
SRR5208282_k141_2536113	SRR5208282	k141_2536113	PKS	T1PKS	15258	23940	0	1	0	0	0
SRR5208282_k141_992863	SRR5208282	k141_992863	terpene	terpene	0	8622	0	0	0	0	1
SRR5208282_k141_3239191	SRR5208282	k141_3239191	RiPP	RiPP-like	12240	13107	0	0	1	0	0
SRR5208282_k141_1274961	SRR5208282	k141_1274961	other	hserlactone	9778	10459	0	0	0	1	0
SRR5208282_k141_3520221	SRR5208282	k141_3520221	NRPS	NRPS	0	5562	1	0	0	0	0
SRR5208282_k141_1836363	SRR5208282	k141_1836363	RiPP	ranthipeptide	17263	18735	0	0	1	0	0
SRR5208282_k141_153419	SRR5208282	k141_153419	RiPP	RRE-containing	1778	2054	0	0	1	0	0
SRR5208282_k141_1557372	SRR5208282	k141_1557372	PKS	hglE-KS	23808	33462	0	1	0	0	0
SRR5208282_k141_856850	SRR5208282	k141_856850	NRPS	NRPS-like	16891	19240	1	0	0	0	0
SRR5208282_k141_3945260	SRR5208282	k141_3945260	PKS	T3PKS	12854	13910	0	1	0	0	0
SRR5208282_k141_3806095	SRR5208282	k141_3806095	RiPP	RRE-containing	28252	28657	0	0	1	0	0
SRR5208282_k141_3525355	SRR5208282	k141_3525355	terpene	terpene	1326	4209	0	0	0	0	1
SRR5208282_k141_1982103	SRR5208282	k141_1982103	other	betalactone	5802	15021	0	0	0	1	0
SRR5208282_k141_2402668	SRR5208282	k141_2402668	terpene	terpene	1372	9353	0	0	0	0	1
SRR5208282_k141_2403703	SRR5208282	k141_2403703	RiPP	lassopeptide	12213	14485	0	0	1	0	0
SRR5208282_k141_1983821	SRR5208282	k141_1983821	PKS	T3PKS	2	512	0	1	0	0	0
SRR5208282_k141_860922	SRR5208282	k141_860922	terpene	terpene	2287	4333	0	0	0	0	1
SRR5208282_k141_1141859	SRR5208282	k141_1141859	other	betalactone	4669	12402	0	0	0	1	0
SRR5208282_k141_580809	SRR5208282	k141_580809	PKS	hglE-KS	3066	9846	0	1	0	0	0
SRR5208282_k141_300752	SRR5208282	k141_300752	RiPP	RiPP-like	7442	8261	0	0	1	0	0
SRR5208282_k141_580928	SRR5208282	k141_580928	RiPP	RRE-containing	148	466	0	0	1	0	0
SRR5208282_k141_3248234	SRR5208282	k141_3248234	PKS	T3PKS	19345	20395	0	1	0	0	0
SRR5208282_k141_4231041	SRR5208282	k141_4231041	RiPP	RRE-containing	107760	108066	0	0	1	0	0
SRR5208282_k141_4231041	SRR5208282	k141_4231041	RiPP	RRE-containing	107760	108066	0	0	1	0	0
SRR5208282_k141_1563542	SRR5208282	k141_1563542	RiPP	ranthipeptide	686	2335	0	0	1	0	0
SRR5208282_k141_4090220	SRR5208282	k141_4090220	terpene	terpene	13806	15789	0	0	0	0	1
SRR5208282_k141_1985743	SRR5208282	k141_1985743	NRPS	NRPS-like	9051	11811	1	0	0	0	0
SRR5208282_k141_3108249	SRR5208282	k141_3108249	NRPS	NRPS-like	93963	97233	1	0	0	0	0
SRR5208282_k141_3108249	SRR5208282	k141_3108249	NRPS	NRPS-like	93963	97233	1	0	0	0	0
SRR5208282_k141_862752	SRR5208282	k141_862752	PKS	T3PKS	30267	31347	0	1	0	0	0
SRR5208282_k141_3108265	SRR5208282	k141_3108265	NRPS	NRPS-like	8152	10741	1	0	0	0	0
SRR5208282_k141_2267080	SRR5208282	k141_2267080	RiPP	lanthipeptide-class-ii	10306	13603	0	0	1	0	0
SRR5208282_k141_1564760	SRR5208282	k141_1564760	NRPS	NRPS-like	1	2794	1	0	0	0	0
SRR5208282_k141_3810998	SRR5208282	k141_3810998	terpene	terpene	3879	5840	0	0	0	0	1
SRR5208282_k141_3530289	SRR5208282	k141_3530289	terpene	terpene	11246	13277	0	0	0	0	1
SRR5208282_k141_1707630	SRR5208282	k141_1707630	RiPP	ranthipeptide	1282	2718	0	0	1	0	0
SRR5208282_k141_25050	SRR5208282	k141_25050	PKS	T3PKS	10493	11543	0	1	0	0	0
SRR5208282_k141_1147648	SRR5208282	k141_1147648	terpene	terpene	0	846	0	0	0	0	1
SRR5208282_k141_2831205	SRR5208282	k141_2831205	RiPP	RRE-containing	3639	3921	0	0	1	0	0
SRR5208282_k141_867870	SRR5208282	k141_867870	terpene	terpene	769	2815	0	0	0	0	1
SRR5208282_k141_2832246	SRR5208282	k141_2832246	NRPS	NRPS-like	20254	24625	1	0	0	0	0
SRR5208282_k141_1849129	SRR5208282	k141_1849129	terpene	terpene	1	1842	0	0	0	0	1
SRR5208282_k141_1849329	SRR5208282	k141_1849329	terpene	terpene	0	6542	0	0	0	0	1
SRR5208282_k141_3955920	SRR5208282	k141_3955920	terpene	terpene	2	701	0	0	0	0	1
SRR5208282_k141_1289487	SRR5208282	k141_1289487	RiPP	ranthipeptide	14923	16308	0	0	1	0	0
SRR5208282_k141_2832994	SRR5208282	k141_2832994	PKS	T3PKS	4153	5221	0	1	0	0	0
SRR5208282_k141_2272598	SRR5208282	k141_2272598	terpene	terpene	0	1740	0	0	0	0	1
SRR5208282_k141_1569791	SRR5208282	k141_1569791	RiPP	RiPP-like	6629	7547	0	0	1	0	0
SRR5208282_k141_3395677	SRR5208282	k141_3395677	RiPP	thioamitides	1848	3686	0	0	1	0	0
SRR5208282_k141_588032	SRR5208282	k141_588032	PKS	T1PKS	15591	20985	0	1	0	0	0
SRR5208282_k141_588032	SRR5208282	k141_588032	PKS	T1PKS	15591	20985	0	1	0	0	0
SRR5208282_k141_28084	SRR5208282	k141_28084	PKS	T1PKS	54142	63196	0	1	0	0	0
SRR5208282_k141_3818112	SRR5208282	k141_3818112	RiPP	RiPP-like	11080	11791	0	0	1	0	0
SRR5208282_k141_730254	SRR5208282	k141_730254	RiPP	RRE-containing	17107	17296	0	0	1	0	0
SRR5208282_k141_4240270	SRR5208282	k141_4240270	RiPP	RRE-containing	19889	20180	0	0	1	0	0
SRR5208282_k141_1434026	SRR5208282	k141_1434026	RiPP	ranthipeptide	8854	10350	0	0	1	0	0
SRR5208282_k141_2556713	SRR5208282	k141_2556713	PKS	hglE-KS	18796	24724	0	1	0	0	0
SRR5208282_k141_1434630	SRR5208282	k141_1434630	NRPS	NRPS-like	3512	6179	1	0	0	0	0
SRR5208282_k141_592075	SRR5208282	k141_592075	NRPS	NRPS-like	3973	6562	1	0	0	0	0
SRR5208282_k141_4242486	SRR5208282	k141_4242486	terpene	terpene	4590	6813	0	0	0	0	1
SRR5208282_k141_1715574	SRR5208282	k141_1715574	PKS	T3PKS	9928	11029	0	1	0	0	0
SRR5208282_k141_3119350	SRR5208282	k141_3119350	other	betalactone	14837	32844	0	0	0	1	0
SRR5208282_k141_3119350	SRR5208282	k141_3119350	other	betalactone	14837	32844	0	0	0	1	0
SRR5208282_k141_3822321	SRR5208282	k141_3822321	terpene	terpene	14084	16016	0	0	0	0	1
SRR5208282_k141_1716942	SRR5208282	k141_1716942	NRPS	NRPS-like	2570	5846	1	0	0	0	0
SRR5208282_k141_2700554	SRR5208282	k141_2700554	NRPS	NRPS-like	16603	18277	1	0	0	0	0
SRR5208282_k141_3121038	SRR5208282	k141_3121038	terpene	terpene	14991	16901	0	0	0	0	1
SRR5208282_k141_3823591	SRR5208282	k141_3823591	RiPP	RiPP-like	2074	2884	0	0	1	0	0
SRR5208282_k141_3263068	SRR5208282	k141_3263068	NRPS	NRPS	23	10547	1	0	0	0	0
SRR5208282_k141_2841289	SRR5208282	k141_2841289	RiPP	RiPP-like	6176	11676	0	0	1	0	0
SRR5208282_k141_596166	SRR5208282	k141_596166	other	hserlactone	1	391	0	0	0	1	0
SRR5208282_k141_3685784	SRR5208282	k141_3685784	other	hydrogen-cyanide	2076	5320	0	0	0	1	0
SRR5208282_k141_1300188	SRR5208282	k141_1300188	terpene	terpene	7029	7842	0	0	0	0	1
SRR5208282_k141_1441353	SRR5208282	k141_1441353	NRPS	NRPS-like	14040	16662	1	0	0	0	0
SRR5208282_k141_1580780	SRR5208282	k141_1580780	RiPP	ranthipeptide	32989	34419	0	0	1	0	0
SRR5208282_k141_2986417	SRR5208282	k141_2986417	NRPS	NRPS-like	3805	6544	1	0	0	0	0
SRR5208282_k141_739936	SRR5208282	k141_739936	PKS	T3PKS	8516	9617	0	1	0	0	0
SRR5208282_k141_1162091	SRR5208282	k141_1162091	RiPP	RiPP-like	2516	3335	0	0	1	0	0
SRR5208282_k141_2424820	SRR5208282	k141_2424820	NRPS	NRPS-like	27195	31566	1	0	0	0	0
SRR5208282_k141_1443957	SRR5208282	k141_1443957	RiPP	RiPP-like	8409	9252	0	0	1	0	0
SRR5208282_k141_1023056	SRR5208282	k141_1023056	other	hserlactone	11290	11932	0	0	0	1	0
SRR5208282_k141_1864227	SRR5208282	k141_1864227	RiPP	redox-cofactor	61762	63954	0	0	1	0	0
SRR5208282_k141_1725551	SRR5208282	k141_1725551	NRPS	NRPS-like	4940	7100	1	0	0	0	0
SRR5208282_k141_1725551	SRR5208282	k141_1725551	NRPS	NRPS-like	4940	7100	1	0	0	0	0
SRR5208282_k141_4392345	SRR5208282	k141_4392345	other	hydrogen-cyanide	27943	31187	0	0	0	1	0
SRR5208282_k141_2006916	SRR5208282	k141_2006916	PKS	T3PKS	3193	4270	0	1	0	0	0
SRR5208282_k141_3972881	SRR5208282	k141_3972881	NRPS	NRPS-like	939	3579	1	0	0	0	0
SRR5208282_k141_3693401	SRR5208282	k141_3693401	RiPP	RiPP-like	12067	12949	0	0	1	0	0
SRR5208282_k141_2148797	SRR5208282	k141_2148797	NRPS	NRPS-like	297	2067	1	0	0	0	0
SRR5208282_k141_4394899	SRR5208282	k141_4394899	PKS	transAT-PKS	2	39487	0	1	0	0	0
SRR5208282_k141_1307788	SRR5208282	k141_1307788	PKS	T3PKS	19651	20707	0	1	0	0	0
SRR5208282_k141_2992668	SRR5208282	k141_2992668	RiPP	RiPP-like	1	406	0	0	1	0	0
SRR5208282_k141_2010473	SRR5208282	k141_2010473	terpene	terpene	9754	10615	0	0	0	0	1
SRR5208282_k141_2713217	SRR5208282	k141_2713217	terpene	terpene	268	5242	0	0	0	0	1
SRR5208282_k141_2852677	SRR5208282	k141_2852677	RiPP	ranthipeptide	13994	15475	0	0	1	0	0
SRR5208282_k141_2150846	SRR5208282	k141_2150846	RiPP	RiPP-like	539	1436	0	0	1	0	0
SRR5208282_k141_2994244	SRR5208282	k141_2994244	terpene	terpene	17023	17662	0	0	0	0	1
SRR5208282_k141_467688	SRR5208282	k141_467688	PKS	T3PKS	2103	3159	0	1	0	0	0
SRR5208282_k141_2714172	SRR5208282	k141_2714172	RiPP	redox-cofactor	9238	11532	0	0	1	0	0
SRR5208282_k141_2995372	SRR5208282	k141_2995372	NRPS	NRPS-like	2	1454	1	0	0	0	0
SRR5208282_k141_2292403	SRR5208282	k141_2292403	RiPP	ranthipeptide	7363	8787	0	0	1	0	0
SRR5208282_k141_1591383	SRR5208282	k141_1591383	NRPS	NRPS-like	219242	221531	1	0	0	0	0
SRR5208282_k141_2014535	SRR5208282	k141_2014535	NRPS	NRPS-like	3513	6141	1	0	0	0	0
SRR5208282_k141_2856762	SRR5208282	k141_2856762	other	betalactone	1217	9643	0	0	0	1	0
SRR5208282_k141_4400494	SRR5208282	k141_4400494	RiPP	RRE-containing	9533	9803	0	0	1	0	0
SRR5208282_k141_4400494	SRR5208282	k141_4400494	RiPP	RRE-containing	9533	9803	0	0	1	0	0
SRR5208282_k141_471699	SRR5208282	k141_471699	PKS	T3PKS	31087	31504	0	1	0	0	0
SRR5208282_k141_2155435	SRR5208282	k141_2155435	terpene	terpene	43049	43886	0	0	0	0	1
SRR5208282_k141_2436601	SRR5208282	k141_2436601	RiPP	lassopeptide	8852	11190	0	0	1	0	0
SRR5208282_k141_2719086	SRR5208282	k141_2719086	PKS	T1PKS	43956	52938	0	1	0	0	0
SRR5208282_k141_3561518	SRR5208282	k141_3561518	terpene	terpene	11209	16150	0	0	0	0	1
SRR5208282_k141_3000978	SRR5208282	k141_3000978	RiPP	ranthipeptide	64515	65969	0	0	1	0	0
SRR5208282_k141_1876529	SRR5208282	k141_1876529	NRPS	NRPS	17219	23918	1	0	0	0	0
SRR5208282_k141_1876529	SRR5208282	k141_1876529	NRPS	NRPS	17219	23918	1	0	0	0	0
SRR5208282_k141_2438803	SRR5208282	k141_2438803	NRPS	NRPS	41897	45389	1	0	0	0	0
SRR5208282_k141_2438822	SRR5208282	k141_2438822	terpene	terpene	1178	9294	0	0	0	0	1
SRR5208282_k141_1175883	SRR5208282	k141_1175883	RiPP	lassopeptide	115793	122345	0	0	1	0	0
SRR5208282_k141_4123478	SRR5208282	k141_4123478	RiPP	ranthipeptide	373762	375195	0	0	1	0	0
SRR5208282_k141_1877557	SRR5208282	k141_1877557	RiPP	RRE-containing	15554	15809	0	0	1	0	0
SRR5208282_k141_3563294	SRR5208282	k141_3563294	NRPS	NRPS-like	6866	9578	1	0	0	0	0
SRR5208282_k141_3424015	SRR5208282	k141_3424015	NRPS	NRPS-like	4149	7485	1	0	0	0	0
SRR5208282_k141_2300019	SRR5208282	k141_2300019	RiPP	RiPP-like	5685	6525	0	0	1	0	0
SRR5208282_k141_1460206	SRR5208282	k141_1460206	PKS	T3PKS	17697	18768	0	1	0	0	0
SRR5208282_k141_1599384	SRR5208282	k141_1599384	RiPP	RRE-containing	28080	29055	0	0	1	0	0
SRR5208282_k141_4407651	SRR5208282	k141_4407651	NRPS	NRPS-like	49639	53284	1	0	0	0	0
SRR5208282_k141_478589	SRR5208282	k141_478589	NRPS	NRPS-like	2643	5271	1	0	0	0	0
SRR5208282_k141_1321418	SRR5208282	k141_1321418	other	betalactone	951	10576	0	0	0	1	0
SRR5208282_k141_2023011	SRR5208282	k141_2023011	RiPP	RiPP-like	6821	7718	0	0	1	0	0
SRR5208282_k141_3006050	SRR5208282	k141_3006050	other	hserlactone	32583	33243	0	0	0	1	0
SRR5208282_k141_198818	SRR5208282	k141_198818	NRPS	NRPS-like	13361	15437	1	0	0	0	0
SRR5208282_k141_2163064	SRR5208282	k141_2163064	PKS	T3PKS	6792	7566	0	1	0	0	0
SRR5208282_k141_1882453	SRR5208282	k141_1882453	RiPP	lassopeptide	4124	6475	0	0	1	0	0
SRR5208282_k141_4409586	SRR5208282	k141_4409586	NRPS	NRPS-like	7244	10181	1	0	0	0	0
SRR5208282_k141_2585632	SRR5208282	k141_2585632	RiPP	RiPP-like	5815	6634	0	0	1	0	0
SRR5208282_k141_2164436	SRR5208282	k141_2164436	terpene	terpene	0	864	0	0	0	0	1
SRR5208282_k141_1603170	SRR5208282	k141_1603170	RiPP	RRE-containing	6816	7227	0	0	1	0	0
SRR5208282_k141_1603170	SRR5208282	k141_1603170	RiPP	RRE-containing	6816	7227	0	0	1	0	0
SRR5208282_k141_3569196	SRR5208282	k141_3569196	PKS	T3PKS	477	1479	0	1	0	0	0
SRR5208282_k141_1182966	SRR5208282	k141_1182966	terpene	terpene	219	8818	0	0	0	0	1
SRR5208282_k141_2165187	SRR5208282	k141_2165187	PKS	T1PKS	50691	57792	0	1	0	0	0
SRR5208282_k141_2446697	SRR5208282	k141_2446697	terpene	terpene	2	779	0	0	0	0	1
SRR5208282_k141_4272545	SRR5208282	k141_4272545	PKS	hglE-KS	57515	66485	0	1	0	0	0
SRR5208282_k141_2447006	SRR5208282	k141_2447006	PKS	T3PKS	6352	7450	0	1	0	0	0
SRR5208282_k141_2868894	SRR5208282	k141_2868894	RiPP	RiPP-like	7292	8117	0	0	1	0	0
SRR5208282_k141_1466230	SRR5208282	k141_1466230	NRPS	NRPS-like	8347	11188	1	0	0	0	0
SRR5208282_k141_763015	SRR5208282	k141_763015	RiPP	RiPP-like	11192	12011	0	0	1	0	0
SRR5208282_k141_4273456	SRR5208282	k141_4273456	PKS	arylpolyene	10909	12148	0	1	0	0	0
SRR5208282_k141_3291925	SRR5208282	k141_3291925	PKS	hglE-KS	2	9240	0	1	0	0	0
SRR5208282_k141_2448629	SRR5208282	k141_2448629	terpene	terpene	2767	4735	0	0	0	0	1
SRR5208282_k141_905557	SRR5208282	k141_905557	PKS	T3PKS	11612	12662	0	1	0	0	0
SRR5208282_k141_2309199	SRR5208282	k141_2309199	RiPP	ranthipeptide	16230	17708	0	0	1	0	0
SRR5208282_k141_2871698	SRR5208282	k141_2871698	RiPP	LAP	8167	11146	0	0	1	0	0
SRR5208282_k141_2871698	SRR5208282	k141_2871698	RiPP	LAP	8167	11146	0	0	1	0	0
SRR5208282_k141_1187214	SRR5208282	k141_1187214	other	betalactone	5535	9080	0	0	0	1	0
SRR5208282_k141_1470133	SRR5208282	k141_1470133	NRPS	NRPS	1	6265	1	0	0	0	0
SRR5208282_k141_3295930	SRR5208282	k141_3295930	NRPS	NRPS	4540	8647	1	0	0	0	0
SRR5208282_k141_3717702	SRR5208282	k141_3717702	NRPS	NRPS	13357	22675	1	0	0	0	0
SRR5208282_k141_349424	SRR5208282	k141_349424	PKS	T3PKS	18037	18892	0	1	0	0	0
SRR5208282_k141_1051980	SRR5208282	k141_1051980	RiPP	lassopeptide	9642	11974	0	0	1	0	0
SRR5208282_k141_1051980	SRR5208282	k141_1051980	RiPP	lassopeptide	9642	11974	0	0	1	0	0
SRR5208282_k141_631073	SRR5208282	k141_631073	terpene	terpene	4661	13887	0	0	0	0	1
SRR5208282_k141_2314850	SRR5208282	k141_2314850	other	betalactone	68698	81460	0	0	0	1	0
SRR5208282_k141_3579979	SRR5208282	k141_3579979	PKS	T1PKS	827	6830	0	1	0	0	0
SRR5208282_k141_1334174	SRR5208282	k141_1334174	NRPS	NRPS-like	123139	125686	1	0	0	0	0
SRR5208282_k141_2739002	SRR5208282	k141_2739002	RiPP	RiPP-like	25007	25826	0	0	1	0	0
SRR5208282_k141_2739002	SRR5208282	k141_2739002	RiPP	ranthipeptide	76618	78039	0	0	1	0	0
SRR5208282_k141_3160674	SRR5208282	k141_3160674	terpene	terpene	28185	37738	0	0	0	0	1
SRR5208282_k141_3021004	SRR5208282	k141_3021004	NRPS	NRPS-like	23905	26743	1	0	0	0	0
SRR5208282_k141_494375	SRR5208282	k141_494375	PKS	T1PKS	1562	10093	0	1	0	0	0
SRR5208282_k141_2599182	SRR5208282	k141_2599182	NRPS	NRPS-like	4143	6726	1	0	0	0	0
SRR5208282_k141_2740535	SRR5208282	k141_2740535	NRPS	NRPS-like	7854	9819	1	0	0	0	0
SRR5208282_k141_3021636	SRR5208282	k141_3021636	PKS	hglE-KS	11966	21146	0	1	0	0	0
SRR5208282_k141_3302308	SRR5208282	k141_3302308	terpene	terpene	58117	59011	0	0	0	0	1
SRR5208282_k141_1337509	SRR5208282	k141_1337509	NRPS	NRPS-like	31409	34292	1	0	0	0	0
SRR5208282_k141_1617870	SRR5208282	k141_1617870	terpene	terpene	66091	74394	0	0	0	0	1
SRR5208282_k141_4144491	SRR5208282	k141_4144491	NRPS	NRPS-like	11063	12986	1	0	0	0	0
SRR5208282_k141_215851	SRR5208282	k141_215851	other	hydrogen-cyanide	13880	18760	0	0	0	1	0
SRR5208282_k141_1058554	SRR5208282	k141_1058554	RiPP	ranthipeptide	27381	28793	0	0	1	0	0
SRR5208282_k141_2041307	SRR5208282	k141_2041307	RiPP	ranthipeptide	3693	5195	0	0	1	0	0
SRR5208282_k141_2180240	SRR5208282	k141_2180240	NRPS	NRPS-like	3248	7571	1	0	0	0	0
SRR5208282_k141_2461116	SRR5208282	k141_2461116	NRPS	NRPS-like	219	2994	1	0	0	0	0
SRR5208282_k141_4426802	SRR5208282	k141_4426802	NRPS	NRPS-like	390	3324	1	0	0	0	0
SRR5208282_k141_217895	SRR5208282	k141_217895	NRPS	NRPS-like	23064	25923	1	0	0	0	0
SRR5208282_k141_1900601	SRR5208282	k141_1900601	RiPP	RiPP-like	1195	2038	0	0	1	0	0
SRR5208282_k141_2322444	SRR5208282	k141_2322444	RiPP	ranthipeptide	152	1603	0	0	1	0	0
SRR5208282_k141_2886684	SRR5208282	k141_2886684	terpene	terpene	2453	9653	0	0	0	0	1
SRR5208282_k141_4150399	SRR5208282	k141_4150399	RiPP	RiPP-like	4670	5537	0	0	1	0	0
SRR5208282_k141_1065633	SRR5208282	k141_1065633	PKS	T1PKS	95456	101654	0	1	0	0	0
SRR5208282_k141_1065633	SRR5208282	k141_1065633	PKS	T1PKS	95456	101654	0	1	0	0	0
SRR5208282_k141_1065633	SRR5208282	k141_1065633	PKS	T1PKS	95456	101654	0	1	0	0	0
SRR5208282_k141_1065633	SRR5208282	k141_1065633	PKS	T1PKS	95456	101654	0	1	0	0	0
SRR5208282_k141_365140	SRR5208282	k141_365140	RiPP	lassopeptide	1034	5627	0	0	1	0	0
SRR5208282_k141_365140	SRR5208282	k141_365140	RiPP	lassopeptide	1034	5627	0	0	1	0	0
SRR5208282_k141_784746	SRR5208282	k141_784746	terpene	terpene	10295	11165	0	0	0	0	1
SRR5208282_k141_366962	SRR5208282	k141_366962	RiPP	LAP	28450	32404	0	0	1	0	0
SRR5208282_k141_366962	SRR5208282	k141_366962	RiPP	LAP	28450	32404	0	0	1	0	0
SRR5208282_k141_226258	SRR5208282	k141_226258	terpene	terpene	17255	26044	0	0	0	0	1
SRR5208282_k141_2051075	SRR5208282	k141_2051075	RiPP	RiPP-like	1366	2260	0	0	1	0	0
SRR5208282_k141_787133	SRR5208282	k141_787133	NRPS	NRPS-like	0	2589	1	0	0	0	0
SRR5208282_k141_4437843	SRR5208282	k141_4437843	PKS	T3PKS	9358	10456	0	1	0	0	0
SRR5208282_k141_4017353	SRR5208282	k141_4017353	terpene	terpene	940	2866	0	0	0	0	1
SRR5208282_k141_2053149	SRR5208282	k141_2053149	PKS	T3PKS	3527	4625	0	1	0	0	0
SRR5208282_k141_650568	SRR5208282	k141_650568	NRPS	NRPS-like	12940	16207	1	0	0	0	0
SRR5208282_k141_650568	SRR5208282	k141_650568	NRPS	NRPS-like	12940	16207	1	0	0	0	0
SRR5208282_k141_790672	SRR5208282	k141_790672	RiPP	RiPP-like	6887	7739	0	0	1	0	0
SRR5208282_k141_2897573	SRR5208282	k141_2897573	RiPP	RiPP-like	4618	5452	0	0	1	0	0
SRR5208282_k141_3039460	SRR5208282	k141_3039460	other	betalactone	3349	9776	0	0	0	1	0
SRR5208282_k141_791595	SRR5208282	k141_791595	other	hydrogen-cyanide	48188	51154	0	0	0	1	0
SRR5208282_k141_372678	SRR5208282	k141_372678	terpene	terpene	1819	6790	0	0	0	0	1
SRR5208282_k141_2899796	SRR5208282	k141_2899796	RiPP	redox-cofactor	2576	4719	0	0	1	0	0
SRR5208282_k141_1215132	SRR5208282	k141_1215132	NRPS	NRPS	6081	10413	1	0	0	0	0
SRR5208282_k141_1215617	SRR5208282	k141_1215617	RiPP	RiPP-like	579	1185	0	0	1	0	0
SRR5208282_k141_4162956	SRR5208282	k141_4162956	PKS	T3PKS	10781	11879	0	1	0	0	0
SRR5208282_k141_3464266	SRR5208282	k141_3464266	RiPP	redox-cofactor	81083	83790	0	0	1	0	0
SRR5208282_k141_3183541	SRR5208282	k141_3183541	NRPS	NRPS-like	5020	7957	1	0	0	0	0
SRR5208282_k141_1918786	SRR5208282	k141_1918786	terpene	terpene	30519	31347	0	0	0	0	1
SRR5208282_k141_4445569	SRR5208282	k141_4445569	PKS	T3PKS	201329	202379	0	1	0	0	0
SRR5208282_k141_2903600	SRR5208282	k141_2903600	RiPP	cyanobactin	3543	4167	0	0	1	0	0
SRR5208282_k141_4308048	SRR5208282	k141_4308048	NRPS	NRPS	2	5003	1	0	0	0	0
SRR5208282_k141_4308048	SRR5208282	k141_4308048	NRPS	NRPS	2	5003	1	0	0	0	0
SRR5208282_k141_3326005	SRR5208282	k141_3326005	RiPP	redox-cofactor	613	2855	0	0	1	0	0
SRR5208282_k141_1640962	SRR5208282	k141_1640962	terpene	terpene	1202	3153	0	0	0	0	1
SRR5208282_k141_381977	SRR5208282	k141_381977	RiPP	RiPP-like	38027	38843	0	0	1	0	0
SRR5208282_k141_2205235	SRR5208282	k141_2205235	PKS	T3PKS	6613	7711	0	1	0	0	0
SRR5208282_k141_4171080	SRR5208282	k141_4171080	PKS	T1PKS	12438	43875	0	1	0	0	0
SRR5208282_k141_4171080	SRR5208282	k141_4171080	PKS	T1PKS	12438	43875	0	1	0	0	0
SRR5208282_k141_4171080	SRR5208282	k141_4171080	PKS	T1PKS	12438	43875	0	1	0	0	0
